0.370000, 0.212194, 0.020349, 0.411009, 0.197946, 0.199693, 0.213751, 0.019368, 0.408133, 1.013193, 0.825962, 0.824980, 0.825364, 0.825107, 0.018060, 0.406326
0.365000, 0.212194, 0.019884, 0.411504, 0.197847, 0.199629, 0.213729, 0.018910, 0.408547, 1.013259, 0.825981, 0.824982, 0.825373, 0.825111, 0.017621, 0.406765
0.360000, 0.212194, 0.019426, 0.411992, 0.197749, 0.199566, 0.213707, 0.018459, 0.408955, 1.013323, 0.826000, 0.824984, 0.825381, 0.825115, 0.017189, 0.407198
0.355000, 0.212194, 0.018975, 0.412472, 0.197652, 0.199504, 0.213685, 0.018015, 0.409356, 1.013387, 0.826018, 0.824985, 0.825390, 0.825119, 0.016763, 0.407623
0.350000, 0.212194, 0.018530, 0.412945, 0.197557, 0.199443, 0.213664, 0.017577, 0.409750, 1.013450, 0.826036, 0.824987, 0.825398, 0.825122, 0.016344, 0.408042
0.345000, 0.212194, 0.018093, 0.413411, 0.197463, 0.199382, 0.213643, 0.017147, 0.410139, 1.013512, 0.826054, 0.824989, 0.825406, 0.825126, 0.015932, 0.408454
0.340000, 0.212194, 0.017662, 0.413870, 0.197370, 0.199322, 0.213623, 0.016724, 0.410521, 1.013573, 0.826072, 0.824991, 0.825414, 0.825130, 0.015526, 0.408860
0.335000, 0.212194, 0.017237, 0.414322, 0.197279, 0.199263, 0.213602, 0.016308, 0.410897, 1.013634, 0.826090, 0.824992, 0.825422, 0.825134, 0.015127, 0.409259
0.330000, 0.212194, 0.016820, 0.414766, 0.197189, 0.199205, 0.213583, 0.015458, 0.411707, 1.013694, 0.826107, 0.824994, 0.825430, 0.825138, 0.014295, 0.410091
0.325000, 0.212194, 0.016409, 0.415204, 0.197100, 0.199147, 0.213563, 0.015049, 0.412077, 1.013753, 0.826124, 0.824996, 0.825437, 0.825141, 0.013903, 0.410483
0.320000, 0.212194, 0.016005, 0.415635, 0.197012, 0.199091, 0.213544, 0.014647, 0.412441, 1.013811, 0.826140, 0.824998, 0.825445, 0.825145, 0.013518, 0.410869
0.315000, 0.212194, 0.015607, 0.416058, 0.196926, 0.199035, 0.213525, 0.014252, 0.412798, 1.013868, 0.826156, 0.824999, 0.825452, 0.825148, 0.013139, 0.411247
0.310000, 0.212194, 0.015216, 0.416475, 0.196841, 0.198979, 0.213507, 0.013864, 0.413149, 1.013924, 0.826173, 0.825001, 0.825460, 0.825152, 0.012767, 0.411620
0.305000, 0.212194, 0.014832, 0.416884, 0.196758, 0.198925, 0.213488, 0.013483, 0.413494, 1.013980, 0.826188, 0.825002, 0.825467, 0.825155, 0.012401, 0.411986
0.300000, 0.212194, 0.014454, 0.417287, 0.196676, 0.198872, 0.213471, 0.013108, 0.413833, 1.014035, 0.826204, 0.825004, 0.825474, 0.825159, 0.012041, 0.412345
0.295000, 0.212195, 0.014083, 0.417682, 0.196595, 0.198819, 0.213453, 0.012740, 0.414166, 1.014089, 0.826219, 0.825006, 0.825481, 0.825162, 0.011688, 0.412698
0.290000, 0.212193, 0.013716, 0.418070, 0.196514, 0.198765, 0.213434, 0.012377, 0.414492, 1.014142, 0.826235, 0.825008, 0.825489, 0.825166, 0.011342, 0.413044
